first_level_admin_division_id,first_level_admin_division_name,country_id,division_type
FLAD_SI_168,Markovci,CTR_SVN,Municipality
FLAD_SI_071,Medvode,CTR_SVN,Municipality
FLAD_SI_072,Mengeš,CTR_SVN,Municipality
FLAD_SI_073,Metlika,CTR_SVN,Municipality
FLAD_SI_074,Mežica,CTR_SVN,Municipality
FLAD_SI_169,Miklavž na Dravskem polju,CTR_SVN,Municipality
FLAD_SI_075,Miren-Kostanjevica,CTR_SVN,Municipality
FLAD_SI_212,Mirna,CTR_SVN,Municipality
FLAD_SI_170,Mirna Peč,CTR_SVN,Municipality
FLAD_SI_076,Mislinja,CTR_SVN,Municipality
FLAD_SI_199,Mokronog-Trebelno,CTR_SVN,Municipality
FLAD_SI_077,Moravče,CTR_SVN,Municipality
FLAD_SI_078,Moravske Toplice,CTR_SVN,Municipality
FLAD_SI_079,Mozirje,CTR_SVN,Municipality
FLAD_SI_080,Murska Sobota,CTR_SVN,Urban municipality
FLAD_SI_081,Muta,CTR_SVN,Municipality
FLAD_SI_082,Naklo,CTR_SVN,Municipality
FLAD_SI_083,Nazarje,CTR_SVN,Municipality
FLAD_SI_084,Nova Gorica,CTR_SVN,Urban municipality
FLAD_SI_085,Novo Mesto,CTR_SVN,Urban municipality
FLAD_SI_086,Odranci,CTR_SVN,Municipality
FLAD_SI_171,Oplotnica,CTR_SVN,Municipality
FLAD_SI_087,Ormož,CTR_SVN,Municipality
FLAD_SI_088,Osilnica,CTR_SVN,Municipality
FLAD_SI_089,Pesnica,CTR_SVN,Municipality
FLAD_SI_090,Piran,CTR_SVN,Municipality
FLAD_SI_091,Pivka,CTR_SVN,Municipality
FLAD_SI_092,Podčetrtek,CTR_SVN,Municipality
FLAD_SI_172,Podlehnik,CTR_SVN,Municipality
FLAD_SI_093,Podvelka,CTR_SVN,Municipality
FLAD_SI_200,Poljčane,CTR_SVN,Municipality
FLAD_SI_173,Polzela,CTR_SVN,Municipality
FLAD_SI_094,Postojna,CTR_SVN,Municipality
FLAD_SI_174,Prebold,CTR_SVN,Municipality
FLAD_SI_095,Preddvor,CTR_SVN,Municipality
FLAD_SI_175,Prevalje,CTR_SVN,Municipality
FLAD_SI_096,Ptuj,CTR_SVN,Urban municipality
FLAD_SI_097,Puconci,CTR_SVN,Municipality
FLAD_SI_098,Rače-Fram,CTR_SVN,Municipality
FLAD_SI_099,Radeče,CTR_SVN,Municipality
FLAD_SI_100,Radenci,CTR_SVN,Municipality
FLAD_SI_101,Radlje ob Dravi,CTR_SVN,Municipality
FLAD_SI_102,Radovljica,CTR_SVN,Municipality
FLAD_SI_103,Ravne na Koroškem,CTR_SVN,Municipality
FLAD_SI_176,Razkrižje,CTR_SVN,Municipality
FLAD_SI_209,Rečica ob Savinji,CTR_SVN,Municipality
FLAD_SI_201,Renče-Vogrsko,CTR_SVN,Municipality
FLAD_SI_104,Ribnica,CTR_SVN,Municipality
FLAD_SI_177,Ribnica na Pohorju,CTR_SVN,Municipality
FLAD_SI_106,Rogaška Slatina,CTR_SVN,Municipality
FLAD_SI_105,Rogašovci,CTR_SVN,Municipality
FLAD_SI_107,Rogatec,CTR_SVN,Municipality
FLAD_SI_108,Ruše,CTR_SVN,Municipality
FLAD_SI_178,Selnica ob Dravi,CTR_SVN,Municipality
FLAD_SI_109,Semič,CTR_SVN,Municipality
FLAD_SI_110,Sevnica,CTR_SVN,Municipality
FLAD_SI_111,Sežana,CTR_SVN,Municipality
FLAD_SI_112,Slovenj Gradec,CTR_SVN,Urban municipality
FLAD_SI_113,Slovenska Bistrica,CTR_SVN,Municipality
FLAD_SI_114,Slovenske Konjice,CTR_SVN,Municipality
FLAD_SI_179,Sodražica,CTR_SVN,Municipality
FLAD_SI_180,Solčava,CTR_SVN,Municipality
FLAD_SI_202,Središče ob Dravi,CTR_SVN,Municipality
FLAD_SI_115,Starše,CTR_SVN,Municipality
FLAD_SI_203,Straža,CTR_SVN,Municipality
FLAD_SI_181,Sveta Ana,CTR_SVN,Municipality
FLAD_SI_204,Sveta Trojica v Slovenskih goricah,CTR_SVN,Municipality
FLAD_SI_182,Sveti Andraž v Slovenskih goricah,CTR_SVN,Municipality
FLAD_SI_116,Sveti Jurij ob Ščavnici,CTR_SVN,Municipality
FLAD_SI_210,Sveti Jurij v Slovenskih goricah,CTR_SVN,Municipality
FLAD_SI_205,Sveti Tomaž,CTR_SVN,Municipality
FLAD_SI_033,Šalovci,CTR_SVN,Municipality
FLAD_SI_183,Šempeter-Vrtojba,CTR_SVN,Municipality
FLAD_SI_117,Šenčur,CTR_SVN,Municipality
FLAD_SI_118,Šentilj,CTR_SVN,Municipality
FLAD_SI_119,Šentjernej,CTR_SVN,Municipality
FLAD_SI_120,Šentjur,CTR_SVN,Municipality
FLAD_SI_211,Šentrupert,CTR_SVN,Municipality
FLAD_SI_121,Škocjan,CTR_SVN,Municipality
FLAD_SI_122,Škofja Loka,CTR_SVN,Municipality
FLAD_SI_123,Škofljica,CTR_SVN,Municipality
FLAD_SI_124,Šmarje pri Jelšah,CTR_SVN,Municipality
FLAD_SI_206,Šmarješke Toplice,CTR_SVN,Municipality
FLAD_SI_125,Šmartno ob Paki,CTR_SVN,Municipality
FLAD_SI_194,Šmartno pri Litiji,CTR_SVN,Municipality
FLAD_SI_126,Šoštanj,CTR_SVN,Municipality
FLAD_SI_127,Štore,CTR_SVN,Municipality
FLAD_SI_184,Tabor,CTR_SVN,Municipality
FLAD_SI_010,Tišina,CTR_SVN,Municipality
FLAD_SI_128,Tolmin,CTR_SVN,Municipality
FLAD_SI_129,Trbovlje,CTR_SVN,Municipality
FLAD_SI_130,Trebnje,CTR_SVN,Municipality
FLAD_SI_185,Trnovska Vas,CTR_SVN,Municipality
FLAD_SI_186,Trzin,CTR_SVN,Municipality
FLAD_SI_131,Tržič,CTR_SVN,Municipality
FLAD_SI_132,Turnišče,CTR_SVN,Municipality
FLAD_SI_133,Velenje,CTR_SVN,Urban municipality
FLAD_SI_187,Velika Polana,CTR_SVN,Municipality
FLAD_SI_134,Velike Lašče,CTR_SVN,Municipality
FLAD_SI_188,Veržej,CTR_SVN,Municipality
FLAD_SI_135,Videm,CTR_SVN,Municipality
FLAD_SI_136,Vipava,CTR_SVN,Municipality
FLAD_SI_137,Vitanje,CTR_SVN,Municipality
FLAD_SI_138,Vodice,CTR_SVN,Municipality
FLAD_SI_139,Vojnik,CTR_SVN,Municipality
FLAD_SI_189,Vransko,CTR_SVN,Municipality
FLAD_SI_140,Vrhnika,CTR_SVN,Municipality
FLAD_SI_141,Vuzenica,CTR_SVN,Municipality
FLAD_SI_142,Zagorje ob Savi,CTR_SVN,Municipality
FLAD_SI_143,Zavrč,CTR_SVN,Municipality
FLAD_SI_144,Zreče,CTR_SVN,Municipality
FLAD_SI_190,Žalec,CTR_SVN,Municipality
FLAD_SI_146,Železniki,CTR_SVN,Municipality
FLAD_SI_191,Žetale,CTR_SVN,Municipality
FLAD_SI_147,Žiri,CTR_SVN,Municipality
FLAD_SI_192,Žirovnica,CTR_SVN,Municipality
FLAD_SI_193,Žužemberk,CTR_SVN,Municipality
FLAD_SB_CT,Capital Territory (Honiara),CTR_SLB,Capital territory
FLAD_SB_CE,Central,CTR_SLB,Province
FLAD_SB_CH,Choiseul,CTR_SLB,Province
FLAD_SB_GU,Guadalcanal,CTR_SLB,Province
FLAD_SB_IS,Isabel,CTR_SLB,Province
FLAD_SB_MK,Makira-Ulawa,CTR_SLB,Province
FLAD_SB_ML,Malaita,CTR_SLB,Province
FLAD_SB_RB,Rennell and Bellona,CTR_SLB,Province
FLAD_SB_TE,Temotu,CTR_SLB,Province
FLAD_SB_WE,Western,CTR_SLB,Province
FLAD_SO_AW,Awdal,CTR_SOM,Region
FLAD_SO_BK,Bakool,CTR_SOM,Region
FLAD_SO_BN,Banaadir,CTR_SOM,Region
FLAD_SO_BR,Bari,CTR_SOM,Region
FLAD_SO_BY,Bay,CTR_SOM,Region
FLAD_SO_GA,Galguduud,CTR_SOM,Region
FLAD_SO_GE,Gedo,CTR_SOM,Region
FLAD_SO_HI,Hiiraan,CTR_SOM,Region
FLAD_SO_JD,Jubbada Dhexe,CTR_SOM,Region
FLAD_SO_JH,Jubbada Hoose,CTR_SOM,Region
FLAD_SO_MU,Mudug,CTR_SOM,Region
FLAD_SO_NU,Nugaal,CTR_SOM,Region
FLAD_SO_SA,Sanaag,CTR_SOM,Region
FLAD_SO_SD,Shabeellaha Dhexe,CTR_SOM,Region
FLAD_SO_SH,Shabeellaha Hoose,CTR_SOM,Region
FLAD_SO_SO,Sool,CTR_SOM,Region
FLAD_SO_TO,Togdheer,CTR_SOM,Region
FLAD_SO_WO,Woqooyi Galbeed,CTR_SOM,Region
FLAD_ZA_EC,Eastern Cape,CTR_ZAF,Province
FLAD_ZA_FS,Free State,CTR_ZAF,Province
FLAD_ZA_GP,Gauteng,CTR_ZAF,Province
FLAD_ZA_KZN,Kwazulu-Natal,CTR_ZAF,Province
FLAD_ZA_LP,Limpopo,CTR_ZAF,Province
FLAD_ZA_MP,Mpumalanga,CTR_ZAF,Province
FLAD_ZA_NW,North-West,CTR_ZAF,Province
FLAD_ZA_NC,Northern Cape,CTR_ZAF,Province
FLAD_ZA_WC,Western Cape,CTR_ZAF,Province
FLAD_SS_EC,Central Equatoria,CTR_SSD,State
FLAD_SS_EE,Eastern Equatoria,CTR_SSD,State
FLAD_SS_JG,Jonglei,CTR_SSD,State
FLAD_SS_LK,Lakes,CTR_SSD,State
FLAD_SS_BN,Northern Bahr el Ghazal,CTR_SSD,State
FLAD_SS_UY,Unity,CTR_SSD,State
FLAD_SS_NU,Upper Nile,CTR_SSD,State
FLAD_SS_WR,Warrap,CTR_SSD,State
FLAD_SS_BW,Western Bahr el Ghazal,CTR_SSD,State
FLAD_SS_EW,Western Equatoria,CTR_SSD,State
FLAD_ES_AN,Andalucía,CTR_ESP,Autonomous community
FLAD_ES_AR,Aragón,CTR_ESP,Autonomous community
FLAD_ES_AS,"Asturias, Principado de",CTR_ESP,Autonomous community
FLAD_ES_CN,Canarias,CTR_ESP,Autonomous community
FLAD_ES_CB,Cantabria,CTR_ESP,Autonomous community
FLAD_ES_CL,Castilla y León,CTR_ESP,Autonomous community
FLAD_ES_CM,Castilla-La Mancha,CTR_ESP,Autonomous community
FLAD_ES_CT,Catalunya [Cataluña],CTR_ESP,Autonomous community
FLAD_ES_CE,Ceuta,CTR_ESP,Autonomous city in north africa
FLAD_ES_PV,Euskal Herria,CTR_ESP,Autonomous community
FLAD_ES_EX,Extremadura,CTR_ESP,Autonomous community
FLAD_ES_GA,Galicia [Galicia],CTR_ESP,Autonomous community
FLAD_ES_IB,Illes Balears [Islas Baleares],CTR_ESP,Autonomous community
FLAD_ES_RI,La Rioja,CTR_ESP,Autonomous community
FLAD_ES_MD,"Madrid, Comunidad de",CTR_ESP,Autonomous community
FLAD_ES_ML,Melilla,CTR_ESP,Autonomous city in north africa
FLAD_ES_MC,"Murcia, Región de",CTR_ESP,Autonomous community
FLAD_ES_NC,Nafarroako Foru Komunitatea*,CTR_ESP,Autonomous community
FLAD_ES_VC,"Valenciana, Comunidad",CTR_ESP,Autonomous community
FLAD_LK_2,Central Province,CTR_LKA,Province
FLAD_LK_5,Eastern Province,CTR_LKA,Province
FLAD_LK_7,North Central Province,CTR_LKA,Province
FLAD_LK_6,North Western Province,CTR_LKA,Province
FLAD_LK_4,Northern Province,CTR_LKA,Province
FLAD_LK_9,Sabaragamuwa Province,CTR_LKA,Province
FLAD_LK_3,Southern Province,CTR_LKA,Province
FLAD_LK_8,Uva Province,CTR_LKA,Province
FLAD_LK_1,Western Province,CTR_LKA,Province
FLAD_SD_NB,Blue Nile,CTR_SDN,State
FLAD_SD_DC,Central Darfur,CTR_SDN,State
FLAD_SD_DE,East Darfur,CTR_SDN,State
FLAD_SD_GD,Gedaref,CTR_SDN,State
FLAD_SD_GZ,Gezira,CTR_SDN,State
FLAD_SD_KA,Kassala,CTR_SDN,State
FLAD_SD_KH,Khartoum,CTR_SDN,State
FLAD_SD_DN,North Darfur,CTR_SDN,State
FLAD_SD_KN,North Kordofan,CTR_SDN,State
FLAD_SD_NO,Northern,CTR_SDN,State
FLAD_SD_RS,Red Sea,CTR_SDN,State
FLAD_SD_NR,River Nile,CTR_SDN,State
FLAD_SD_SI,Sennar,CTR_SDN,State
FLAD_SD_DS,South Darfur,CTR_SDN,State
FLAD_SD_KS,South Kordofan,CTR_SDN,State
FLAD_SD_DW,West Darfur,CTR_SDN,State
FLAD_SD_GK,West Kordofan,CTR_SDN,State
FLAD_SD_NW,White Nile,CTR_SDN,State
FLAD_SR_BR,Brokopondo,CTR_SUR,District
FLAD_SR_CM,Commewijne,CTR_SUR,District
FLAD_SR_CR,Coronie,CTR_SUR,District
FLAD_SR_MA,Marowijne,CTR_SUR,District
FLAD_SR_NI,Nickerie,CTR_SUR,District
FLAD_SR_PR,Para,CTR_SUR,District
FLAD_SR_PM,Paramaribo,CTR_SUR,District
FLAD_SR_SA,Saramacca,CTR_SUR,District
FLAD_SR_SI,Sipaliwini,CTR_SUR,District
FLAD_SR_WA,Wanica,CTR_SUR,District
FLAD_SE_K,Blekinge län [SE-10],CTR_SWE,County
FLAD_SE_W,Dalarnas län [SE-20],CTR_SWE,County
FLAD_SE_X,Gävleborgs län [SE-21],CTR_SWE,County
FLAD_SE_I,Gotlands län [SE-09],CTR_SWE,County
FLAD_SE_N,Hallands län [SE-13],CTR_SWE,County
FLAD_SE_Z,Jämtlands län [SE-23],CTR_SWE,County
FLAD_SE_F,Jönköpings län [SE-06],CTR_SWE,County
FLAD_SE_H,Kalmar län [SE-08],CTR_SWE,County
FLAD_SE_G,Kronobergs län [SE-07],CTR_SWE,County
FLAD_SE_BD,Norrbottens län [SE-25],CTR_SWE,County
FLAD_SE_T,Örebro län [SE-18],CTR_SWE,County
FLAD_SE_E,Östergötlands län [SE-05],CTR_SWE,County
FLAD_SE_M,Skåne län [SE-12],CTR_SWE,County
FLAD_SE_D,Södermanlands län [SE-04],CTR_SWE,County
FLAD_SE_AB,Stockholms län [SE-01],CTR_SWE,County
FLAD_SE_C,Uppsala län [SE-03],CTR_SWE,County
FLAD_SE_S,Värmlands län [SE-17],CTR_SWE,County
FLAD_SE_AC,Västerbottens län [SE-24],CTR_SWE,County
FLAD_SE_Y,Västernorrlands län [SE-22],CTR_SWE,County
FLAD_SE_U,Västmanlands län [SE-19],CTR_SWE,County
FLAD_SE_O,Västra Götalands län [SE-14],CTR_SWE,County
FLAD_CH_AG,Aargau,CTR_CHE,Canton
FLAD_CH_AR,Appenzell Ausserrhoden,CTR_CHE,Canton
FLAD_CH_AI,Appenzell Innerrhoden,CTR_CHE,Canton
FLAD_CH_BL,Basel-Landschaft,CTR_CHE,Canton
FLAD_CH_BS,Basel-Stadt,CTR_CHE,Canton
FLAD_CH_BE,Berne,CTR_CHE,Canton
FLAD_CH_FR,Fribourg,CTR_CHE,Canton
FLAD_CH_GE,Genève,CTR_CHE,Canton
FLAD_CH_GL,Glarus,CTR_CHE,Canton
FLAD_CH_GR,Graubünden,CTR_CHE,Canton
FLAD_CH_JU,Jura,CTR_CHE,Canton
FLAD_CH_LU,Luzern,CTR_CHE,Canton
FLAD_CH_NE,Neuchâtel,CTR_CHE,Canton
FLAD_CH_NW,Nidwalden,CTR_CHE,Canton
FLAD_CH_OW,Obwalden,CTR_CHE,Canton
FLAD_CH_SG,Sankt Gallen,CTR_CHE,Canton
FLAD_CH_SH,Schaffhausen,CTR_CHE,Canton
FLAD_CH_SZ,Schwyz,CTR_CHE,Canton
FLAD_CH_SO,Solothurn,CTR_CHE,Canton
FLAD_CH_TG,Thurgau,CTR_CHE,Canton
FLAD_CH_TI,Ticino,CTR_CHE,Canton
FLAD_CH_UR,Uri,CTR_CHE,Canton
FLAD_CH_VS,Valais,CTR_CHE,Canton
FLAD_CH_VD,Vaud,CTR_CHE,Canton
FLAD_CH_ZG,Zug,CTR_CHE,Canton
FLAD_CH_ZH,Zürich,CTR_CHE,Canton
FLAD_SY_HA,Al Ḩasakah,CTR_SYR,Province
FLAD_SY_LA,Al Lādhiqīyah,CTR_SYR,Province
FLAD_SY_QU,Al Qunayţirah,CTR_SYR,Province
FLAD_SY_RA,Ar Raqqah,CTR_SYR,Province
FLAD_SY_SU,As Suwaydā',CTR_SYR,Province
FLAD_SY_DR,Dar'ā,CTR_SYR,Province
FLAD_SY_DY,Dayr az Zawr,CTR_SYR,Province
FLAD_SY_DI,Dimashq,CTR_SYR,Province
FLAD_SY_HL,Ḩalab,CTR_SYR,Province
FLAD_SY_HM,Ḩamāh,CTR_SYR,Province
FLAD_SY_HI,Ḩimş,CTR_SYR,Province
FLAD_SY_ID,Idlib,CTR_SYR,Province
FLAD_SY_RD,Rīf Dimashq,CTR_SYR,Province
FLAD_SY_TA,Ţarţūs,CTR_SYR,Province
FLAD_TW_CHA,Changhua,CTR_TWN,County
FLAD_TW_CYI,Chiayi,CTR_TWN,City
FLAD_TW_CYQ,Chiayi,CTR_TWN,County
FLAD_TW_HSQ,Hsinchu,CTR_TWN,County
FLAD_TW_HSZ,Hsinchu,CTR_TWN,City
FLAD_TW_HUA,Hualien,CTR_TWN,County
FLAD_TW_KHH,Kaohsiung,CTR_TWN,Special municipality
FLAD_TW_KEE,Keelung,CTR_TWN,City
FLAD_TW_KIN,Kinmen,CTR_TWN,County
FLAD_TW_LIE,Lienchiang,CTR_TWN,County
FLAD_TW_MIA,Miaoli,CTR_TWN,County
FLAD_TW_NAN,Nantou,CTR_TWN,County
FLAD_TW_NWT,New Taipei,CTR_TWN,Special municipality
FLAD_TW_PEN,Penghu,CTR_TWN,County
FLAD_TW_PIF,Pingtung,CTR_TWN,County
FLAD_TW_TXG,Taichung,CTR_TWN,Special municipality
FLAD_TW_TNN,Tainan,CTR_TWN,Special municipality
FLAD_TW_TPE,Taipei,CTR_TWN,Special municipality
FLAD_TW_TTT,Taitung,CTR_TWN,County
FLAD_TW_TAO,Taoyuan,CTR_TWN,Special municipality
FLAD_TW_ILA,Yilan,CTR_TWN,County
FLAD_TW_YUN,Yunlin,CTR_TWN,County
FLAD_TJ_DU,Dushanbe,CTR_TJK,Capital territory
FLAD_TJ_KT,Khatlon,CTR_TJK,Region
FLAD_TJ_GB,Kŭhistoni Badakhshon,CTR_TJK,Autonomous region
FLAD_TJ_RA,nohiyahoi tobei jumhurí,CTR_TJK,Districts under republic administration
FLAD_TJ_SU,Sughd,CTR_TJK,Region
FLAD_TZ_01,Arusha,CTR_TZA,Region
FLAD_TZ_19,Coast,CTR_TZA,Region
FLAD_TZ_02,Dar es Salaam,CTR_TZA,Region
FLAD_TZ_03,Dodoma,CTR_TZA,Region
FLAD_TZ_27,Geita,CTR_TZA,Region
FLAD_TZ_04,Iringa,CTR_TZA,Region
FLAD_TZ_05,Kagera,CTR_TZA,Region
FLAD_TZ_28,Katavi,CTR_TZA,Region
FLAD_TZ_08,Kigoma,CTR_TZA,Region
FLAD_TZ_09,Kilimanjaro,CTR_TZA,Region
FLAD_TZ_12,Lindi,CTR_TZA,Region
FLAD_TZ_26,Manyara,CTR_TZA,Region
FLAD_TZ_13,Mara,CTR_TZA,Region
FLAD_TZ_14,Mbeya,CTR_TZA,Region
FLAD_TZ_16,Morogoro,CTR_TZA,Region
FLAD_TZ_17,Mtwara,CTR_TZA,Region
FLAD_TZ_18,Mwanza,CTR_TZA,Region
FLAD_TZ_29,Njombe,CTR_TZA,Region
FLAD_TZ_06,Pemba North,CTR_TZA,Region
FLAD_TZ_10,Pemba South,CTR_TZA,Region
FLAD_TZ_20,Rukwa,CTR_TZA,Region
FLAD_TZ_21,Ruvuma,CTR_TZA,Region
FLAD_TZ_22,Shinyanga,CTR_TZA,Region
FLAD_TZ_30,Simiyu,CTR_TZA,Region
FLAD_TZ_23,Singida,CTR_TZA,Region
FLAD_TZ_31,Songwe,CTR_TZA,Region
FLAD_TZ_24,Tabora,CTR_TZA,Region
FLAD_TZ_25,Tanga,CTR_TZA,Region
FLAD_TZ_07,Zanzibar North,CTR_TZA,Region
FLAD_TZ_11,Zanzibar South,CTR_TZA,Region
FLAD_TZ_15,Zanzibar West,CTR_TZA,Region
FLAD_TH_37,Amnat Charoen,CTR_THA,Province
FLAD_TH_15,Ang Thong,CTR_THA,Province
FLAD_TH_38,Bueng Kan,CTR_THA,Province
FLAD_TH_31,Buri Ram,CTR_THA,Province
FLAD_TH_24,Chachoengsao,CTR_THA,Province
FLAD_TH_18,Chai Nat,CTR_THA,Province
FLAD_TH_36,Chaiyaphum,CTR_THA,Province
FLAD_TH_22,Chanthaburi,CTR_THA,Province
FLAD_TH_50,Chiang Mai,CTR_THA,Province
FLAD_TH_57,Chiang Rai,CTR_THA,Province
FLAD_TH_20,Chon Buri,CTR_THA,Province
FLAD_TH_86,Chumphon,CTR_THA,Province
FLAD_TH_46,Kalasin,CTR_THA,Province
FLAD_TH_62,Kamphaeng Phet,CTR_THA,Province
FLAD_TH_71,Kanchanaburi,CTR_THA,Province
FLAD_TH_40,Khon Kaen,CTR_THA,Province
FLAD_TH_81,Krabi,CTR_THA,Province
FLAD_TH_10,Krung Thep Maha Nakhon,CTR_THA,Metropolitan administration
FLAD_TH_52,Lampang,CTR_THA,Province
FLAD_TH_51,Lamphun,CTR_THA,Province
FLAD_TH_42,Loei,CTR_THA,Province
FLAD_TH_16,Lop Buri,CTR_THA,Province
FLAD_TH_58,Mae Hong Son,CTR_THA,Province
FLAD_TH_44,Maha Sarakham,CTR_THA,Province
FLAD_TH_49,Mukdahan,CTR_THA,Province
FLAD_TH_26,Nakhon Nayok,CTR_THA,Province
FLAD_TH_73,Nakhon Pathom,CTR_THA,Province
FLAD_TH_48,Nakhon Phanom,CTR_THA,Province
FLAD_TH_30,Nakhon Ratchasima,CTR_THA,Province
FLAD_TH_60,Nakhon Sawan,CTR_THA,Province
FLAD_TH_80,Nakhon Si Thammarat,CTR_THA,Province
FLAD_TH_55,Nan,CTR_THA,Province
FLAD_TH_96,Narathiwat,CTR_THA,Province
FLAD_TH_39,Nong Bua Lam Phu,CTR_THA,Province
FLAD_TH_43,Nong Khai,CTR_THA,Province
FLAD_TH_12,Nonthaburi,CTR_THA,Province
FLAD_TH_13,Pathum Thani,CTR_THA,Province
FLAD_TH_94,Pattani,CTR_THA,Province
FLAD_TH_82,Phangnga,CTR_THA,Province
FLAD_TH_93,Phatthalung,CTR_THA,Province
FLAD_TH_S,Phatthaya,CTR_THA,Special administrative city
FLAD_TH_56,Phayao,CTR_THA,Province
FLAD_TH_67,Phetchabun,CTR_THA,Province
FLAD_TH_76,Phetchaburi,CTR_THA,Province
FLAD_TH_66,Phichit,CTR_THA,Province
FLAD_TH_65,Phitsanulok,CTR_THA,Province
FLAD_TH_14,Phra Nakhon Si Ayutthaya,CTR_THA,Province
FLAD_TH_54,Phrae,CTR_THA,Province
FLAD_TH_83,Phuket,CTR_THA,Province
FLAD_TH_25,Prachin Buri,CTR_THA,Province
FLAD_TH_77,Prachuap Khiri Khan,CTR_THA,Province
FLAD_TH_85,Ranong,CTR_THA,Province
FLAD_TH_70,Ratchaburi,CTR_THA,Province
FLAD_TH_21,Rayong,CTR_THA,Province
FLAD_TH_45,Roi Et,CTR_THA,Province
FLAD_TH_27,Sa Kaeo,CTR_THA,Province
FLAD_TH_47,Sakon Nakhon,CTR_THA,Province
FLAD_TH_11,Samut Prakan,CTR_THA,Province
FLAD_TH_74,Samut Sakhon,CTR_THA,Province
FLAD_TH_75,Samut Songkhram,CTR_THA,Province
FLAD_TH_19,Saraburi,CTR_THA,Province
FLAD_TH_91,Satun,CTR_THA,Province
FLAD_TH_33,Si Sa Ket,CTR_THA,Province
FLAD_TH_17,Sing Buri,CTR_THA,Province
FLAD_TH_90,Songkhla,CTR_THA,Province
FLAD_TH_64,Sukhothai,CTR_THA,Province
FLAD_TH_72,Suphan Buri,CTR_THA,Province
FLAD_TH_84,Surat Thani,CTR_THA,Province
FLAD_TH_32,Surin,CTR_THA,Province
FLAD_TH_63,Tak,CTR_THA,Province
FLAD_TH_92,Trang,CTR_THA,Province
FLAD_TH_23,Trat,CTR_THA,Province
FLAD_TH_34,Ubon Ratchathani,CTR_THA,Province
FLAD_TH_41,Udon Thani,CTR_THA,Province
FLAD_TH_61,Uthai Thani,CTR_THA,Province
FLAD_TH_53,Uttaradit,CTR_THA,Province
FLAD_TH_95,Yala,CTR_THA,Province
FLAD_TH_35,Yasothon,CTR_THA,Province
FLAD_TL_AL,Aileu,CTR_TLS,Municipality
FLAD_TL_AN,Ainaro,CTR_TLS,Municipality
FLAD_TL_BA,Baucau,CTR_TLS,Municipality
FLAD_TL_BO,Bobonaro,CTR_TLS,Municipality
FLAD_TL_CO,Cova Lima,CTR_TLS,Municipality
FLAD_TL_DI,Díli,CTR_TLS,Municipality
FLAD_TL_ER,Ermera,CTR_TLS,Municipality
FLAD_TL_LA,Lautein,CTR_TLS,Municipality
FLAD_TL_LI,Likisá,CTR_TLS,Municipality
FLAD_TL_MT,Manatuto,CTR_TLS,Municipality
FLAD_TL_MF,Manufahi,CTR_TLS,Municipality
FLAD_TL_OE,Oekusi-Ambenu,CTR_TLS,Special administrative region
FLAD_TL_VI,Vikeke,CTR_TLS,Municipality
FLAD_TG_C,Centrale,CTR_TGO,Region
FLAD_TG_K,Kara,CTR_TGO,Region
FLAD_TG_M,Maritime (Région),CTR_TGO,Region
FLAD_TG_P,Plateaux,CTR_TGO,Region
FLAD_TG_S,Savanes,CTR_TGO,Region
FLAD_TO_01,'Eua,CTR_TON,Division
FLAD_TO_02,Ha'apai,CTR_TON,Division
FLAD_TO_03,Niuas,CTR_TON,Division
FLAD_TO_04,Tongatapu,CTR_TON,Division
FLAD_TO_05,Vava'u,CTR_TON,Division
FLAD_TT_ARI,Arima,CTR_TTO,Borough
FLAD_TT_CHA,Chaguanas,CTR_TTO,Borough
FLAD_TT_CTT,Couva-Tabaquite-Talparo,CTR_TTO,Region
FLAD_TT_DMN,Diego Martin,CTR_TTO,Region
FLAD_TT_MRC,Mayaro-Rio Claro,CTR_TTO,Region
FLAD_TT_PED,Penal-Debe,CTR_TTO,Region
FLAD_TT_PTF,Point Fortin,CTR_TTO,Borough
FLAD_TT_POS,Port of Spain,CTR_TTO,City
FLAD_TT_PRT,Princes Town,CTR_TTO,Region
FLAD_TT_SFO,San Fernando,CTR_TTO,City
FLAD_TT_SJL,San Juan-Laventille,CTR_TTO,Region
FLAD_TT_SGE,Sangre Grande,CTR_TTO,Region
FLAD_TT_SIP,Siparia,CTR_TTO,Region
FLAD_TT_TOB,Tobago,CTR_TTO,Ward
FLAD_TT_TUP,Tunapuna-Piarco,CTR_TTO,Region
FLAD_TN_13,Ben Arous,CTR_TUN,Governorate
FLAD_TN_31,Béja,CTR_TUN,Governorate
FLAD_TN_23,Bizerte,CTR_TUN,Governorate
FLAD_TN_81,Gabès,CTR_TUN,Governorate
FLAD_TN_71,Gafsa,CTR_TUN,Governorate
FLAD_TN_32,Jendouba,CTR_TUN,Governorate
FLAD_TN_41,Kairouan,CTR_TUN,Governorate
FLAD_TN_42,Kasserine,CTR_TUN,Governorate
FLAD_TN_73,Kébili,CTR_TUN,Governorate
FLAD_TN_12,L'Ariana,CTR_TUN,Governorate
FLAD_TN_14,La Manouba,CTR_TUN,Governorate
FLAD_TN_33,Le Kef,CTR_TUN,Governorate
FLAD_TN_53,Mahdia,CTR_TUN,Governorate
FLAD_TN_82,Médenine,CTR_TUN,Governorate
FLAD_TN_52,Monastir,CTR_TUN,Governorate
FLAD_TN_21,Nabeul,CTR_TUN,Governorate
FLAD_TN_61,Sfax,CTR_TUN,Governorate
