THE SPECIE,RACE,CONTINENT,SUB-CONTINENT,SUB-REGION,NATIONALITY,ETHNICITY,REGION,STATE,SENATORIAL DISTRICT,FEDERAL CONSTITUENCY,LOCAL GOVERNMENT AREA,STATE CONSTITUENCY,TOWN,TOWN DIVISION,TOWN QUARTERS,CLAN,VILLAGE,HAMLET,KINDRED, UMUNNA ,EXTENDED FAMILY,GREAT GRAND FAMILY,GRAND FAMILY,FAMILY,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Source_Sheet,TOWN QUARTER,OBI AREAS,KINDRED/HAMLET,Unnamed: 20,EXT. FAMILY,Unnamed: 22,Unnamed: 23,CHAIRMAN,SECRETARY,Unnamed: 21,Unnamed: 24,QUARTERS,VILLAGES, UMUNNA (EXT. FAMILY),OKPARA
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS EAST ,ETCHE ,OKIRIKA,OKIRIKA,OGOLOMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS EAST ,ETCHE ,OKIRIKA,OKIRIKA,OGU,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS EAST ,ETCHE ,OKIRIKA,OKIRIKA,BOLO,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS EAST ,ETCHE ,OKIRIKA,OKIRIKA,OGBOGBO,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS EAST ,ETCHE ,OKIRIKA,OKIRIKA,IBAKA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS EAST ,ETCHE ,OKIRIKA,OKIRIKA,ELE,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS EAST ,ETCHE ,OKIRIKA,OKIRIKA,ISAKA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS EAST ,ETCHE ,OKIRIKA,OKIRIKA,ABULOMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS EAST ,ETCHE ,OKIRIKA,OKIRIKA,KONIJU,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,ABUA /ODUAL ,ABUA/ODUA,ABUA/ODUA,OTAPHA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,ABUA /ODUAL ,ABUA/ODUA,ABUA/ODUA,OKPEDEN,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,ABUA /ODUAL ,ABUA/ODUA,ABUA/ODUA,OGBO ABUAN,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,ABUA /ODUAL ,ABUA/ODUA,ABUA/ODUA,EMUGHAN,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,ABUA /ODUAL ,ABUA/ODUA,ABUA/ODUA,EMAGO-KUGBO,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,ABUA /ODUAL ,ABUA/ODUA,ABUA/ODUA,EMEKESUE,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,ABUA /ODUAL ,ABUA/ODUA,ABUA/ODUA,EMELEGO,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,ABUA /ODUAL ,ABUA/ODUA,ABUA/ODUA,EGBOAMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,ABUA /ODUAL ,ABUA/ODUA,ABUA/ODUA,AMOROTA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,ABUA /ODUAL ,ABUA/ODUA,ABUA/ODUA,AMARAKA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,ABUA /ODUAL ,ABUA/ODUA,ABUA/ODUA,AMARAKA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA ,OTAPHA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA ,OKPEDEN,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA ,OGBO ABUAN,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA ,EMUGHAN,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA ,EMAGO-KUGBO,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA ,EMEKESUE,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA ,EMELEGO,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA ,EGBOAMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA ,AMOROTA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA ,AMARAKA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA EAST I,AHOADA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA EAST I,ABARIKPO,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA EAST I,EDEOHA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA EAST I,OGBO,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA EAST I,ODIABIDI,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA EAST I,IHUGBOGO,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA EAST I,AKINIMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA EAST I,MBIAMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA EAST I,EBIRO,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA EAST,AHOADA EAST,AHOADA EAST I,ODIEMUDIE,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA WEST,AHOADA WEST,AHOADA WEST,AKINIMA ,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA WEST,AHOADA WEST,AHOADA WEST,ABARIKPO,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA WEST,AHOADA WEST,AHOADA WEST,AGBO/AKOGBOLOGBA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA WEST,AHOADA WEST,AHOADA WEST,AKARAMIRIN,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA WEST,AHOADA WEST,AHOADA WEST,AKOH,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA WEST,AHOADA WEST,AHOADA WEST,ALA-AHOADA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA WEST,AHOADA WEST,AHOADA WEST,ANAKPA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA WEST,AHOADA WEST,AHOADA WEST,EDUGBERI,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA WEST,AHOADA WEST,AHOADA WEST,IHUECHI,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA WEST,AHOADA WEST,AHOADA WEST,ODIAPITI,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA WEST,AHOADA WEST,AHOADA WEST,UYALAMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AHOADA WEST,AHOADA WEST,AHOADA WEST,ORUAMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AKUKU-TORU,AKUKU-TORU,AKUKU-TORU I,ABISSA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AKUKU-TORU,AKUKU-TORU,AKUKU-TORU I,ABONNEMA ,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AKUKU-TORU,AKUKU-TORU,AKUKU-TORU I,ELEM-SANGAMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AKUKU-TORU,AKUKU-TORU,AKUKU-TORU I,IDAMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AKUKU-TORU,AKUKU-TORU,AKUKU-TORU I,KULA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AKUKU-TORU,AKUKU-TORU,AKUKU-TORU I,OBONOMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AKUKU-TORU,AKUKU-TORU,AKUKU-TORU I,ORU-SANGAMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,AKUKU-TORU,AKUKU-TORU,AKUKU-TORU II,SOKU,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,BONNY TOWN ,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,FINIMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,OKOLOAMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,SANDFIELD,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,IWOAMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,OROSIKIRI,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,AGANYA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,AYAMBO,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,AKIAMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,ISILEGONO,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,NEW ROAD,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,WILBROSS PIPELINE,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,WORKERS CAMP,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,KURUMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,FIBIRI,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,OLOMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,AYAMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,KALAIBIAMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,IFOKO,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,SANGAMABIE,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,EPELLEMATUBO,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,BONNY,BONNY,BONNY,ABALAMABIE,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,DEGEMA,DEGEMA,DEGEMA,DEGEMA ,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,DEGEMA,DEGEMA,DEGEMA,BAKANA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,DEGEMA,DEGEMA,DEGEMA,USOKUN-DEGEMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,DEGEMA,DEGEMA,DEGEMA,OGURAMA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH-SOUTH,RIVERS ,RIVERS WEST,DEGEMA,DEGEMA,DEGEMA,TOMBIA,,,,,,,,,,,,,,,,,,,RIVERS ,,,,,,,,,,,,,,,
