THE SPECIE,RACE,CONTINENT,SUB-CONTINENT,SUB-REGION,NATIONALITY,ETHNICITY,REGION,STATE,SENATORIAL DISTRICT,FEDERAL CONSTITUENCY,LOCAL GOVERNMENT AREA,STATE CONSTITUENCY,TOWN,TOWN DIVISION,TOWN QUARTERS,CLAN,VILLAGE,HAMLET,KINDRED, UMUNNA ,EXTENDED FAMILY,GREAT GRAND FAMILY,GRAND FAMILY,FAMILY,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA NORTH,AWKA NORTH,UGBENU,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA SOUTH,AWKA SOUTH I,AMAWBIA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA SOUTH,AWKA SOUTH I,AWKA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA SOUTH,AWKA SOUTH I,EZINATO,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA SOUTH,AWKA SOUTH I,ISIAGU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA SOUTH,AWKA SOUTH I,MBAUKWU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA SOUTH,AWKA SOUTH I,NIBO,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA SOUTH,AWKA SOUTH I,OKPUNO,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA SOUTH,AWKA SOUTH I,UMUAWULU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA SOUTH,AWKA SOUTH II,NISE,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,NJIKOKA,NJIKOKA I,ABAGANA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,NJIKOKA,NJIKOKA I,ABBA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,NJIKOKA,NJIKOKA I,ENUGWU AGIDI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,NJIKOKA,NJIKOKA I,ENUGWU UKWU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,NJIKOKA,NJIKOKA II,NAWFIA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUDIMAKASI,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,ENUGWU,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUEZOLI,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,AKAEZI,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUGWO,UMUOGBUEFI,MUOKA,,OBI,,,CHARLES CHUKWUGOZIE JR.,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUGWO,UMUOGBUEFI,MUOKA,,MKPAEFE,RICHARD OKAFOR,CHARLES CHUKWUGOZIE,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUGWO,UMUOGBUEFI,MUOKA,,MKPAEFE,RICHARD OKAFOR,EMMANUEL OKECHUKWU,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUGWO,UMUOGBUEFI,MUOKA,,MKPAEFE,RICHARD OKAFOR,EMMANUEL OKECHUKWU,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUGWO,UMUOGBUEFI,MUOKA,,MKPAEFE,RICHARD OKAFOR,JEROME UCHE,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUGWO,UMUOGBUEFI,MUOKA,,MKPAEFE,RICHARD OKAFOR,JEROME UCHE,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUGWO,UMUOGBUEFI,MUOKA,,MKPAEFE,RICHARD OKAFOR,IFEANYI,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUGWO,UMUOGBUEFI,MUOKA,,MKPAEFE,IKECHUKWU,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUGWO,UMUOGBUEFI,MUOKA,,MKPAEFE,HUMPHERY,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUGWO,UMUOGBUEFI,ODENYABA,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUGWO,UMUOGBUEFI,EZEAGHA,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUGWO,UMUOGBUEFI,UGWO,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUGWO,UMUOGBUEFI,CHIJINDU,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUGWO,UMUEME,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,AMATUTU,UMUGWO,UMUOKPALA,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,OKPU-IFITE,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,UMUBIALA,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,NKITAKU,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULU,IFITE-ENU,UMUOWELLE,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AGULUZIGBO,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,ADAZI ANI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,ADAZI ENU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,ADAZI NNUKWU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,AKWAEZE,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,ICHIDA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,NENI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA I,NRI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,ANAOCHA,ANAOCHA II,OBELEDU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,DUNUKOFIA,DUNUKOFIA,AKWA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,DUNUKOFIA,DUNUKOFIA,IFITEDUNU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,DUNUKOFIA,DUNUKOFIA,NAWGU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,DUNUKOFIA,DUNUKOFIA,UKPO,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,DUNUKOFIA,DUNUKOFIA,UKWULU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,DUNUKOFIA,DUNUKOFIA,UMUDIOKA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,NJIKOKA/DUNUKOFIA /ANAOCHA,DUNUKOFIA,DUNUKOFIA,UMUNACHI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI NORTH,IDEMILI NORTH,ABACHA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI NORTH,IDEMILI NORTH,ABATETE,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI NORTH,IDEMILI NORTH,EZIOWELLE,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI NORTH,IDEMILI NORTH,IDEANI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI NORTH,IDEMILI NORTH,NKPOR,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI NORTH,IDEMILI NORTH,OBOSI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI NORTH,IDEMILI NORTH,OGIDI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI NORTH,IDEMILI NORTH,ORAUKWU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI NORTH,IDEMILI NORTH,UKE,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI NORTH,IDEMILI NORTH,UMUOJI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI SOUTH,IDEMILI SOUTH ,AKWA UKWU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI SOUTH,IDEMILI SOUTH ,ALOR,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI SOUTH,IDEMILI SOUTH ,AWKA ETITI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI SOUTH,IDEMILI SOUTH ,NNOBI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI SOUTH,IDEMILI SOUTH ,NNOKWA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI SOUTH,IDEMILI SOUTH ,OBA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA CENTRAL,"IDEMILI NORTH/ IDEMILI 
SOUTH",IDEMILI SOUTH,IDEMILI SOUTH ,OJOTO,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA NORTH,ANAMBRA EAST & ANAMBRA WEST,ANAMBRA EAST,ANAMBRA EAST,UMUERI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA NORTH,ANAMBRA EAST & ANAMBRA WEST,ANAMBRA EAST,ANAMBRA EAST,AGULERI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA NORTH,ANAMBRA EAST & ANAMBRA WEST,ANAMBRA EAST,ANAMBRA EAST,OTUOCHA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA NORTH,ANAMBRA EAST & ANAMBRA WEST,ANAMBRA EAST,ANAMBRA EAST,ENUGWU OUT AGULU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA NORTH,ANAMBRA EAST & ANAMBRA WEST,ANAMBRA EAST,ANAMBRA EAST,NANDO,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA NORTH,ANAMBRA EAST & ANAMBRA WEST,ANAMBRA EAST,ANAMBRA EAST,NSUGBE,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA NORTH,ANAMBRA EAST & ANAMBRA WEST,ANAMBRA EAST,ANAMBRA EAST,IGBARIAM,,,,,,,,,,,,,,,,,,
